"","trend","spike","linearity","curvature","e_acf1","e_acf10","entropy","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","stab_cont","lump_cont","max_level_shift_cont","max_var_shift_cont","max_kl_shift_cont","crossing_points_cont","non_linearity_cont","var_cont","mean_cont","labels"
"25",0.366275330432195,0.00341448560246276,-2.20217093022945,2.42996887023547,-0.109856784897487,0.0883368522547683,1,0.12565766743794,0.123764650841458,-0.213316271983476,0.0926201296057357,-0.4369386719931,0.300441678193219,0.22926119828431,3.1166726331192,14.6001613651839,1039.24857926663,58.2465719380208,16,2.23030229456372,296.356367254456,4.60328812281241,0
"26",0.916235375079174,1.84429233276144e-05,-6.11521563919733,0.225986037190969,-0.111346011198555,0.105714380819946,0.374767602462695,0.801549592698617,3.5088713272358,-0.322266157390923,0.203482721763665,-0.464468891037946,0.341911680547646,0.782754056290081,0.49141485015474,18.2407617307238,638.453721958606,1.83130383879901,3,9.54154258296855,459.531929832523,5.87840663982521,1
"27",0.227356225677965,0.00328266561230745,-1.66243341319846,1.75613884087865,-0.0591262104523076,0.11180239486893,1,0.0481498269946231,0.0539024488946886,-0.209925146769269,0.129426452531433,-0.542259403923678,0.540208146568113,0.16792009695098,3.28064931359671,12.6549073997782,1031.53249927269,51.3989441880683,18,1.12010271032714,284.112717397685,4.05924086075066,0
"28",0.836092295635274,7.31957022269713e-05,-5.68566842450721,0.439593994028001,-0.173818439117971,0.145367442560726,0.449407023672145,0.692688681488932,2.68330476003555,-0.377535925901123,0.226969928803033,-0.585942823088956,0.459837462512411,0.529337547276073,1.39926844414909,13.4639153322737,803.403398084114,5.23855746017369,3,3.76629790757159,344.951009241411,4.34323480513776,1
"29",0.919174925809286,8.87189571614202e-06,-6.09262843039736,-0.544168578243051,-0.0502811573324204,0.134928843929246,0.329624917719192,0.802166799448096,3.58435188354725,-0.35921099770645,0.313607574509795,-0.646010331036495,0.833664876657704,0.642077344020346,0.947597593025023,15.1084875621845,780.87530024396,3.41767649871006,5,10.103435697583,403.006948300888,5.04304729314994,2
"30",0.0963763967920945,0.0062585064030444,0.0711559087987184,1.32385116615331,-0.125913477894383,0.186873856275902,1,-0.0731140905664949,0.119498228798672,-0.198171177175893,0.275930840293542,-0.331876490665321,0.452324910620287,0.119978080598708,3.76639224307838,12.2704125752284,1074.76763521482,54.2483480110283,16,3.71409591836569,276.995825264525,2.36853430484617,0
"31",0.699617173467707,0.000206265452598464,-4.99649543933697,1.51799732423433,-0.124924394067526,0.202324204348994,0.657765304206045,0.493600654755017,1.3989409368798,-0.408601831671851,0.438416088734772,-0.717746733376551,0.992933795634212,0.439620887216028,1.79789649451367,17.5320897662864,774.380469983837,13.3087701287858,9,0.780513721442643,296.371497470003,4.80604477081961,1
"32",0.932348538119327,6.57707861864477e-06,-5.41089345155635,2.58563514491251,-0.116987286642648,0.264266125315647,0.270987670915917,0.835575937683695,2.67686878827692,-0.473429223227971,0.459706402842445,-0.746613633287761,0.907230781455888,0.775940578276595,0.600729325365798,31.8956491785772,692.584873766886,9.40605277165004,11,10.0529377535955,453.203641290351,4.78023864781077,2
"33",0.974608719176845,8.54642767995694e-07,-6.10594190373534,-0.211956277911746,-0.0507045161767688,0.295003206642356,0.647490960391121,0.922566244477607,4.34763361864355,-0.370596830566482,0.581317192807657,-0.5364136509722,0.832626184599517,0.923726270709994,0.182997412322056,23.5277946484989,535.314241098803,1.20810635663963,5,14.6163956065961,658.642448810794,5.22112869202313,2
"34",0.387171600036482,0.00227956166788915,-1.91672695084991,2.10584426626576,-0.0530958518782306,0.116813729607731,0.97765698259169,0.174822166351556,0.109050544964338,-0.292060574735387,0.234904031927918,-0.615902781701187,0.824935842124552,0.187050803189747,3.25419984934019,13.3746986249603,1098.45088700844,60.5443053649947,14,0.456720188265631,304.012409349921,2.91752531611523,0
"35",0.893813904081781,1.11526767748872e-05,-5.98756702718691,0.0550733826966166,0.0338210041394017,0.207746160943722,0.774439616562726,0.782553956202426,3.23057739248761,-0.340430417344102,0.474884406472414,-0.554792202359361,0.764079304023853,0.626417512251169,0.901907036053325,17.97610147817,746.378923749033,4.20962520058872,7,7.90831264873793,395.866085995902,4.74404408439453,2
"36",0.199339976186966,0.005922870625384,0.314399688119407,1.37105313556979,-0.0728870475940796,0.12418432647472,1,0.0425794264708023,0.0648950561907317,-0.231348767853347,0.250728545400666,-0.5216802270721,0.741774924896704,0.125941493749406,3.78837365676058,13.3957199083194,1100.66960020166,54.841337338509,14,2.97364218481771,283.606611299552,3.33709286045414,1
"37",0.298616165174676,0.00227613726820102,-1.90565530619229,2.22670511031868,-0.131698725702874,0.13632867946374,1,0.0744622095530939,0.0943149323553307,-0.34426426156726,0.350653921524693,-0.646745244414232,1.09354744139674,0.19586149846493,3.13158205430212,12.46985137071,978.632582021032,61.8791676071761,18,0.949020894558549,276.342622786634,3.24761049641372,0
"38",0.454120212330031,0.00228466622194029,-1.94191796321768,2.96292466171362,-0.06839943152783,0.135862061832269,0.976109903752787,0.244681567999573,0.208751054474278,-0.144972106548281,0.164304976758346,-0.49154881737985,0.656711664755826,0.267434048001249,2.8557765824001,15.3301489206471,986.919962570164,59.7866346224888,14,0.333852225500457,291.746164882453,3.7759073748474,0
"39",0.97814728998273,3.99306901262812e-07,-6.20922646511442,-0.32150699274531,-0.0296927171017266,0.204511134657572,0.181439711341543,0.89742067238681,4.0437945549186,-0.339853732384379,0.320904175500586,-0.679102310279749,0.82389111244236,0.894617511017167,0.179179825942537,21.409728283317,492.596222925157,1.1731155799114,3,15.9383885976473,640.745029076222,6.19790820963595,2
"40",0.19338099013271,0.00735132982706412,0.36252540195006,1.80578766652876,-0.0129167690146824,0.16493716774408,1,0.0811675537767138,0.0916452159416321,-0.116274292688317,0.277725802155393,-0.466368450697071,1.17447225569757,0.138655689983211,3.74140279211007,13.7811092665514,1156.53576829197,58.0586564887551,16,3.04244474763858,299.456838191016,2.74312875774665,0
"41",0.287694176161643,0.00398990573134225,-0.46730059795726,2.39796327453625,0.00468323875137291,0.128789895027846,0.997553797371361,0.157481241256566,0.0714127056838327,-0.179828766987102,0.142619711107181,-0.525511511064818,0.643270425559197,0.186010820917154,3.36433934406315,16.1281822629407,1106.43991336279,61.0135808232668,20,0.675608192821076,301.288444926925,3.36205302998996,0
"42",0.960648128539029,2.13027592234897e-06,-6.19126376683344,0.5392867305707,-0.230140314836675,0.22511335639911,0.131807326596555,0.860498510285371,4.04984846533773,-0.5196482287476,0.601152582195756,-0.743010083936506,1.11323497379457,0.795253256182409,0.532327295534482,20.499893707061,676.501975066617,1.91081286529711,5,10.3835771497703,465.175503559293,5.41367227590344,2
"43",0.345490571932088,0.00282404721471814,-1.09622139528961,1.35209787224,-0.0866322551585078,0.14111122235346,1,0.0460892172403754,0.0971873931117814,-0.202036363093912,0.178035733320263,-0.512567324369671,0.494842244904851,0.140192862669961,3.67855920943258,11.608789839126,1160.80998956651,60.507362810686,18,2.27720129687832,303.967929959441,3.11845861689899,0
"44",0.901855320399788,3.25230272890279e-05,-6.13934985980488,0.265871377085349,-0.191204717180019,0.115529791215376,0.391974255002193,0.772805261378474,3.35912497281189,-0.377956049213168,0.213580371659086,-0.440559682662149,0.262151653566107,0.797274253214204,0.499866364596433,18.2783601548978,659.601773985288,2.08047133493022,7,8.44658993923833,466.499191040059,6.2998821567725,1
"45",0.250059870461709,0.00510842621031724,-0.443540402777634,1.87706344459898,-0.145762032180704,0.0781079500450168,1,0.00406631348480144,0.0474276768981704,-0.292745204252579,0.114436923234444,-0.525359078813203,0.360510944152346,0.14832532332846,3.49400656619427,14.1907409469656,1090.29915828267,60.4913968898729,20,3.13615464174451,290.398936824625,3.25684349942158,0
"46",0.911611003865938,1.05349155174587e-05,-5.22337652052065,2.55345504621655,-0.132674173001074,0.384582454749627,0.530759929668165,0.811277710942716,2.5403073078833,-0.482289943391451,0.702782536470564,-0.795250703797982,1.48868356820092,0.800995136657583,0.535682588722909,32.0680277369,644.258533791027,8.01688529581913,9,6.72332430053571,441.838723801984,5.75948260880767,2
"47",0.960718702614344,1.91082249329191e-06,-5.85183210319191,-0.235823060331573,-0.0549503056087173,0.138111138023566,0.693225256333058,0.906028857087961,4.24553911352847,-0.448350790868571,0.465997361560597,-0.67761289508437,0.826860505392044,0.897124242763548,0.152588604875426,23.9711337312002,495.120009497877,1.04320235668997,7,12.0400123190755,679.450887851619,5.29866439197215,2
"48",0.976166434518733,5.59793200206798e-07,-6.23260667250647,-0.211454807133608,0.0255280455276393,0.200179322632332,0.630378986512889,0.914226735027156,4.36802887064932,-0.407881770028841,0.437291933266848,-0.658821006891942,0.841786834528743,0.922598532739388,0.142192544413933,22.9031218602278,468.902593000749,0.99083824018688,3,13.8184705152898,710.111755413662,6.26701274670037,2
"49",0.800349772247441,0.000112397271370951,-5.50951366849468,0.915151983524313,-0.273046524612139,0.148891026393832,0.458818402954834,0.583065888178182,1.91872197754285,-0.442443164676771,0.286405662895538,-0.620348179272482,0.580464336521058,0.486430389010995,1.64671822431141,17.4766480782273,830.783530157961,14.7866116436803,7,2.05434556582345,324.81967314637,4.66909190469905,2
"50",0.267101487874843,0.00550918259316858,0.861784581051868,2.55609417346533,-0.13006710394694,0.123317027654185,1,0.0773928972903859,0.0638773472403733,-0.200559519234475,0.238736290266037,-0.472462340526704,0.828985005294217,0.134103946757318,3.56394288814398,13.3578220239587,1116.58637015193,55.8088103320448,16,3.82558000320793,295.378999402561,3.34112925911376,0
"51",0.82613736646258,0.000108711603492759,-5.66278546111314,1.19569564673824,-0.0574433038460422,0.0898748689941988,0.617890527686108,0.659219827294282,2.46348848557512,-0.206499679751405,0.106415721558831,-0.383259017396112,0.275378090261292,0.520056761150287,1.57819849515896,19.8950164107545,918.752965571153,12.2843812774777,5,8.1604123613463,368.108339620657,3.49359092767605,2
"52",0.383086848169956,0.00135602326795896,-1.47044503142238,2.99130417533129,-0.0180078183377381,0.163533947580163,0.791110320339745,0.273739427464599,0.209690810800636,-0.157420431369743,0.296240586765989,-0.396509327517661,0.611095906436413,0.254734327063717,2.55420503472981,15.9678894594205,1080.66485487485,39.3194131960011,16,0.483114118751919,337.496805480646,3.70266228532108,0
"53",0.67741315645096,0.000345426615166529,-2.35331663327864,3.3529497207624,0.0166438106872345,0.132098582297407,0.865566217301077,0.532802982784751,0.67365761588156,-0.242452654996783,0.222523504444512,-0.610825638260029,0.775459298327475,0.334118397028758,2.34357243483665,16.9874493520704,925.879627379643,58.1184898433435,13,1.63085830251763,298.648192208248,3.88839230995676,0
"54",0.158791356079496,0.00596373770258484,0.597704907506567,1.47139597916374,-0.0231776434763778,0.128386811577917,1,0.0575525282264114,0.0613737256864946,-0.189833870100492,0.131711397237418,-0.56064416241089,0.563284816963747,0.118144847591492,3.77953316444198,13.0451950069761,1144.14726120489,54.8117309531411,16,2.2487205372868,293.935981839298,3.30367760226065,0
"55",0.975617459342396,5.46294352572044e-07,-6.17419974046953,-0.56247535395243,-0.0770893802754631,0.14369181824169,0.0993503077676429,0.897632369045715,4.26834682012215,-0.354020983377873,0.284541310809595,-0.603490632546797,0.583129025700605,0.956076016950001,0.120320555873031,23.9351953644401,426.371520178275,0.861623464881322,3,14.0183460020301,680.010374483246,6.56898160353319,2
"56",0.80767940420103,8.69681743505015e-05,-5.44952020828967,0.443885832692147,-0.0220883137341498,0.276391141387277,0.448452653537861,0.691931454605578,2.31948544469313,-0.23179276543099,0.2212531744949,-0.447843044122974,0.257285092667743,0.473441249260719,1.54011556518049,16.2605598877128,821.494519635583,10.4039499144482,9,4.97418810295671,335.977344783525,3.97806851765911,1
"57",0.352634958982901,0.00217126717283291,-1.98174490145082,2.56145414386601,0.00427680956339081,0.19066757564783,0.986397657345419,0.222381891695707,0.180471510100056,-0.170689829173952,0.154634476774507,-0.536880819608878,0.942209932594756,0.218321945665395,3.05236504634029,15.1481044489492,1074.64376191676,51.2919854665699,16,0.594324430287627,307.26180464135,3.6881088660915,0
"58",0.925182553301417,6.01936842800857e-06,-5.39530333023751,2.05288443277244,-0.0189507502286852,0.218604924672315,0.356020708888494,0.844728283347493,2.55694682219924,-0.370805339644653,0.420738979317692,-0.664202968949889,0.931512092081957,0.805147205676926,0.51491798708059,33.4713381682862,637.790152274406,12.1700648322551,11,8.83485765387814,447.441338148934,4.5684467734181,2
"59",0.807896686565435,4.10156309304699e-05,-5.2240391199204,1.12635723835369,-0.068842707578076,0.371273768795492,0.791394298219004,0.748945696621103,3.10833719586444,-0.301203492259367,0.493136150736155,-0.440266161570854,0.510091656764531,0.827013687092375,0.349269364302661,20.1546663982356,577.412152587175,1.67184388900444,5,2.42559572738782,506.260442115503,4.31578918910741,1
"60",0.288443132550687,0.00558063333962523,0.708804693206967,2.41193760113014,-0.0471991524660609,0.0844957367801702,0.997038857033335,0.160400129918434,0.0738637373523346,-0.0989141598612157,0.0827206129147354,-0.382984219677642,0.241837616895888,0.153707724768769,3.57712539291204,15.1991317323294,1173.76961802719,64.3067421322692,18,0.863921563890241,309.981363830535,3.94550332054513,0
"61",0.971516932385579,1.28914739849878e-06,-6.20511764815582,-0.310033194081842,0.0279042086374859,0.205064437255548,0.21676440495627,0.912442621603375,4.25015313002509,-0.369370077164148,0.370925975942564,-0.542401156020497,0.573361757952836,0.961530037480733,0.0984393978717456,22.0714646529552,368.903471770111,0.996243416606924,5,12.6988957908231,683.19050230979,6.49503886237479,2
"62",0.863467329134298,4.29575575307142e-05,-5.8989523569779,0.0384408301623211,-0.127857584259697,0.0954463896665557,0.5301679207086,0.713771239863174,2.81265695120028,-0.382915959923117,0.242074631251733,-0.604102260696901,0.589024196639661,0.567916936985614,1.04627555192732,15.7567517359198,736.546968694734,5.74976831809101,5,4.82159749517517,367.889778786101,4.89600690796092,2
"63",0.969544948651084,1.17297773336984e-06,-6.21563239194316,-0.471860394289583,-0.0367659889048773,0.251347536753256,0.566327669468479,0.89514789040388,4.17648382260179,-0.420425838404791,0.457567666859032,-0.584570515135847,0.647065713628259,0.968377285049478,0.117591557516139,25.1339064292061,447.522406247064,1.09482730022078,7,11.9233004146217,684.585259235569,6.19251522126706,2
"64",0.463872115265154,0.000399010345081851,-1.42451421368316,3.03863016593084,-0.0180410370447,0.118700355682846,1,0.144071780840654,0.0703777857519412,-0.174344423398904,0.146907268087759,-0.473947662615251,0.487141216647726,0.208490704533276,3.1724849828073,17.6254484425002,1176.30969624357,56.3565741826588,18,0.316417702126872,328.633552808216,2.54190099599433,0
"65",0.975942591360371,8.0162590640068e-07,-6.14907659233426,-0.652514070929422,-0.171926363370118,0.244094149342156,0.144279493718954,0.911261191534877,4.37056871730393,-0.504280550725634,0.648382221733554,-0.785517420854449,1.27221277491684,0.97039373875742,0.121769617386581,25.9203785342797,479.916038764386,1.25739039343037,7,13.268754629161,685.216784228671,5.47305550573559,2
"66",0.948148767899705,2.94092067342366e-06,-5.99394705300071,0.491475759377729,-0.0216633172261954,0.132003568156409,0.243425259481573,0.859362287672447,4.08209826713259,-0.273890215917294,0.185115464100901,-0.554750584131366,0.539655589830221,0.81261315309346,0.41203039603418,20.1593403525154,606.009686296444,1.66061767865434,3,9.67345827523534,470.781742154911,5.54882979198778,2
"67",0.851707444111566,7.20225774835378e-05,-5.65332160907166,0.45087819720065,-0.1750866932277,0.195887014147016,0.486816528764041,0.713030692642312,2.71634348936021,-0.428510833094799,0.359643528586007,-0.620845331015012,0.622103208037935,0.537610561869024,1.33119141454423,15.3541980293563,857.90098496708,8.26293749872907,5,5.7301716817555,373.131848031045,4.81316539522421,1
"68",0.372776493957358,0.00290460306838904,-1.27393522360881,2.75839435764383,-0.0325840336661336,0.144259195456437,0.986888488136234,0.210227501904751,0.149147771146228,-0.186487331208273,0.18360049379066,-0.511838904736162,0.559063837476409,0.198629115377865,3.30995184584648,14.2312610461453,1127.53769717245,51.1762445970064,18,0.188790735894745,310.468052822666,3.5326992729556,0
"69",0.301914022757488,0.00344135012401991,-2.22291341484399,1.92975945607606,-0.0711788940147325,0.14823376613368,1,0.0952034750567474,0.139297691168624,-0.213275041077454,0.210552763381461,-0.535833031029502,0.626799111256155,0.227880199659221,3.11535297704574,14.1431988981733,945.856841830612,60.1086972123906,18,1.20572521959674,267.198148529866,3.46192620890939,0
"70",0.426346489593163,0.00206651867507135,-1.94023088903332,2.78574374434425,-0.0751442118650524,0.0747978729827504,0.990111030896478,0.199341111679857,0.0849852710991088,-0.157812212990343,0.0568619839137208,-0.456973475427584,0.287669966746216,0.218838748205498,3.03448975755334,15.5621800671529,1079.90135370925,51.1360697359995,16,0.54218159697114,313.298073661522,3.934602788553,0
"71",0.964648617208441,1.43824968999367e-06,-6.1396059245442,-0.412838259084951,0.104987785802234,0.144509183609765,0.256394593472199,0.888983973469007,4.09464573303657,-0.257342719488432,0.187817301709391,-0.676548321822151,0.705595528483146,0.876640054368379,0.19429008748666,22.2160720191417,506.203416113975,1.0244135157853,7,11.0349104986429,602.749978284003,6.06116562110617,2
"72",0.346714275204866,0.00346766587721727,-1.65760878699898,2.48811142540247,-0.207317115575256,0.103601048423051,1,0.0434964168781993,0.0999080033123727,-0.310935118117329,0.165982830746938,-0.515121368368122,0.43870485793235,0.224827495916127,3.17807009022735,15.7697805911094,957.389463714929,63.1423957588474,16,1.84594803464176,268.657689952755,3.74882238022215,0
"73",0.508550731932777,0.00104876502114765,-1.86179091126937,2.40209774943173,0.0538641183162653,0.0958348860633184,0.946473427350261,0.34967154798715,0.167292166082301,-0.0580315299977019,0.0985279009751098,-0.407471649582769,0.511800455237177,0.172443641630779,3.22581232944064,10.3884006886149,1047.7114109663,50.4671492624058,14,0.657882843960341,289.640706686241,3.30170368256236,0
"74",0.813776373324931,0.000104845309751531,-5.24058451694239,1.58213102681908,-0.0575456969922675,0.0906718338963655,0.777240020485958,0.527250048510249,1.38577777742655,-0.166763873026478,0.125018855536071,-0.427289849627288,0.374879987310746,0.372117797572376,2.2703138250656,15.1370573505997,990.111088379905,27.7500083853262,3,4.73145405929594,330.388633006501,5.92806850017286,2
"75",0.876360361720764,1.61284800917117e-05,-5.97271197031321,0.0271467173394511,-0.0289092486785181,0.359665646336579,0.691842368050851,0.770261716239484,3.29400562889127,-0.269351306009851,0.62837646996436,-0.456408629045069,0.900142382691258,0.678846946738009,0.77500206109989,17.4867177496865,765.694485377032,4.07430709256925,5,5.11458910916054,434.895317087116,4.73744029369914,2
"76",0.964177458049015,1.35666701995021e-06,-6.25666244603336,-0.0989519495446367,-0.134034539439685,0.202014294523002,0.680297564920981,0.88154960449616,4.08709548959482,-0.500834618047766,0.497397947051793,-0.669245807481441,0.818191633838613,0.884945159978068,0.200309842170825,20.9574162510005,531.981788871305,1.27368571713524,3,10.7774391315057,614.560638139705,5.36371519242114,2
